,S#,SNAME,SEX,BDATE,HEIGHT,DORM
2513,02049244,刘永汇,女,2002/1/24,1.7,西20舍423
2514,04074011,李昱莹,男,2002/7/28,1.74,西6舍225
2515,05019604,简子俊,女,2005/10/6,1.78,西20舍423
2516,02087345,庄天衢,男,2003/5/21,1.7,西5舍325
2517,04028179,张涛麟,男,2002/1/19,1.68,西5舍325
2518,06079598,李孟非,男,2002/9/15,1.69,西5舍325
2519,04062600,曾泽成,男,2003/11/4,1.67,西5舍325
2520,09061146,陈嘉琪,男,2002/12/26,1.76,东6舍332
2521,02040591,潘琼斯,女,2004/3/5,1.81,西20舍423
2522,08041224,翟炜霖,女,2005/11/27,1.68,西20舍423
2523,04018960,陈文福,女,2005/3/14,1.66,东29舍611
2524,03013521,全思旭,女,2004/12/22,1.63,东29舍611
2525,04045537,李前辉,女,2002/1/16,1.72,东29舍611
2526,09037503,柴新蕊,男,2003/9/4,1.63,东6舍332
2527,03023946,王煦凯,男,2004/6/7,1.67,东6舍332
2528,03046604,李卓潇,女,2003/11/2,1.9,东29舍611
2529,09024173,陶雄明,女,2001/9/8,1.76,西20舍611
2530,02051949,王思敏,女,2003/4/6,1.71,西20舍611
2531,04082629,"欧阳晓
迪",女,2001/6/9,1.67,西20舍611
2532,01099609,徐欣悦,男,2004/3/17,1.76,东6舍332
2533,08058488,李涛,男,2002/8/18,1.83,西5舍629
2534,01050977,潘明棪,女,2005/11/9,1.56,西20舍611
2535,06047950,史航,男,2004/2/22,1.68,西5舍629
2536,09074376,李方圆,女,2001/9/25,1.69,东5舍334
2537,02060235,殷宇航,女,2003/2/14,1.65,东5舍334
2538,05077247,蒋麟芸,男,2004/8/19,1.78,西5舍629
2539,05020158,张鑫,男,2002/8/17,1.79,西5舍629
2540,06031358,张智晖,男,2004/7/26,1.72,东27舍228
2541,06012889,舒双林,男,2004/2/7,1.75,东27舍228
2542,07029873,罗继尧,男,2003/5/9,1.73,东27舍228
2543,06047605,姚文俊,女,2005/9/4,1.79,东5舍334
2544,06046165,纪泓良,男,2002/11/7,1.82,东27舍228
2545,05034342,石乃龙,男,2001/8/18,1.91,西5舍329
2546,02082842,张伟业,男,2001/8/23,1.73,西5舍329
2547,03016565,谢玉冰,女,2002/5/20,1.63,东5舍334
2548,08072454,蔡烨梅,男,2003/5/20,1.7,西5舍329
2549,01080965,谢琪龙,男,2003/5/26,1.82,西5舍329
2550,09017152,陈扬阳,男,2005/11/12,1.72,东3舍525
2551,02030242,邓小龙,男,2004/2/1,1.8,东3舍525
2552,05026313,李朴扬,女,2005/1/12,1.71,东19舍422
2553,05033256,黄龙钊,男,2004/4/22,1.82,东3舍525
2554,09060536,贾茂宁,男,2003/8/12,1.78,东3舍525
2555,03066839,刘璐瑶,女,2005/10/28,1.59,东19舍422
2556,05069319,荣晓旭,女,2001/12/10,1.64,东19舍422
2557,04067128,蒋海亮,女,2002/1/5,1.62,东19舍422
2558,08042240,王天佑,男,2004/9/7,1.79,东16舍206
2559,07051318,何忠生,男,2003/11/13,1.82,东16舍206
2560,05070028,梁樱兰,男,2002/6/1,1.68,东16舍206
2561,06035837,覃火庆,女,2001/5/21,1.64,东15舍420
2562,09010341,李佳坭,男,2001/1/10,1.69,东16舍206
2563,07091372,张菁,男,2003/10/13,1.81,东18舍433
2564,07022753,林宇苗,男,2004/9/26,1.82,东18舍433
2565,09026275,胡敏洁,男,2004/6/17,1.57,东18舍433
2566,01071211,闫秋娥,女,2003/12/11,1.65,东15舍420
2567,04089276,王宇豪,男,2005/5/10,1.78,东18舍433
2568,03027123,郑梦甜,男,2005/1/13,1.59,东16舍435
2569,06074122,尹沈玉,男,2001/9/7,1.78,东16舍435
2570,02046167,童子桓,男,2003/11/10,1.89,东16舍435
2571,02077525,张燕秋,女,2001/10/23,1.64,东15舍420
2572,06088732,张蕊,女,2003/12/18,1.6,东15舍420
2573,02070033,吴松法,男,2004/5/20,1.7,东16舍435
2574,04085639,班璐婷,男,2002/1/23,1.79,西9舍217
2575,08012446,邹明成,女,2005/12/14,1.74,东1舍422
2576,09047056,陈浩,男,2004/11/8,1.74,西9舍217
2577,04097880,张钰雄,男,2004/11/8,1.58,西9舍217
2578,09045960,覃燕玲,男,2002/11/4,1.62,西9舍217
2579,08039888,杨悦,男,2003/4/8,1.72,西25舍539
2580,02026752,赵雄凯,女,2002/3/2,1.6,东1舍422
2581,06013883,杨喜庆,女,2003/4/1,1.66,东1舍422
2582,03039303,黄海涛,女,2002/3/14,1.71,东1舍422
2583,09090244,梁桢华,男,2002/10/24,1.71,西25舍539
2584,09016552,戴汉桥,男,2001/2/7,1.76,西25舍539
2585,05087428,陈仕林,男,2005/6/2,1.69,西25舍539
2586,05070700,张家淇,女,2003/1/6,1.7,西28舍635
2587,02084014,陈思,男,2001/3/12,1.68,西21舍517
2588,01029097,孟浩,女,2001/1/8,1.56,西28舍635
2589,03018986,孙泽贤,男,2005/3/4,1.59,西21舍517
2590,08013471,曾嘉蕾,男,2003/6/28,1.76,西21舍517
2591,02043893,王岚,男,2002/1/3,1.79,西21舍517
2592,06030643,代雨彤,男,2005/7/7,1.7,东23舍414
2593,03048116,黄弘钊,男,2003/7/12,1.88,东23舍414
2594,09082645,王璋,女,2001/5/23,1.71,西28舍635
2595,04047153,左沛珊,男,2003/3/8,1.67,东23舍414
2596,08056828,朱诗楠,男,2003/1/2,1.79,东23舍414
2597,07064899,徐岱琪,女,2001/8/20,1.7,西28舍635
2598,09023020,于睿华,女,2004/9/14,1.71,西16舍217
2599,05091977,周星瑶,男,2005/5/11,1.79,东23舍422
2600,03093907,杨学杰,男,2005/3/20,1.86,东23舍422
2601,04016563,刘强,女,2002/8/1,1.52,西16舍217
2602,01027025,李静蕾,男,2004/12/6,1.78,东23舍422
2603,08027154,张壹桥,男,2003/9/14,1.79,东23舍422
2604,03054544,陈雯琪,男,2004/9/30,1.67,西18舍603
2605,01097718,朱希,女,2001/12/31,1.69,西16舍217
2606,03055391,何嘉,男,2004/11/8,1.83,西18舍603
2607,08052149,闫子川,女,2004/10/7,1.74,西16舍217
2608,02043066,陈亮烨,女,2002/2/7,1.71,西29舍207
2609,04054318,刘廷熙,男,2004/7/1,1.71,西18舍603
2610,09076393,许童,女,2004/1/19,1.67,西29舍207
2611,01016703,谢骏,男,2004/10/14,1.7,西18舍603
2612,02061084,姚文浩,女,2001/8/8,1.52,西29舍207
2613,05034067,贾众鑫,女,2005/5/2,1.8,西29舍207
2614,02013042,吴嘉宝,男,2005/2/4,1.82,东28舍509
2615,02013631,何倩斐,男,2002/7/3,1.58,东28舍509
2616,03099263,陈君,男,2002/7/12,1.74,东28舍509
2617,05035858,邢苗,女,2005/6/7,1.69,西16舍332
2618,02041768,卢藜扬,女,2001/4/9,1.55,西16舍332
2619,07027546,蒋杰,男,2003/7/25,1.77,东28舍509
2620,03027555,傅佳旭,女,2004/4/30,1.64,西16舍332
2621,07058331,彭献书,男,2001/10/26,1.74,西18舍309
2622,06068050,彭爽,男,2002/9/8,1.71,西18舍309
2623,07059897,武士裕,男,2001/5/15,1.8,西18舍309
2624,06099826,邱洁,男,2005/7/11,1.78,西18舍309
2625,02094188,何华平,女,2005/1/30,1.7,西16舍332
2626,06050952,康媞,男,2001/7/11,1.71,东13舍233
2627,02048165,王燚,女,2003/4/11,1.78,西26舍429
2628,04011216,石明慧,女,2002/7/3,1.77,西26舍429
2629,06019920,庞凝,女,2001/12/20,1.58,西26舍429
2630,07073795,杨彬彬,男,2003/9/19,1.81,东13舍233
2631,07077351,袁忠建,女,2003/8/12,1.59,西26舍429
2632,05017549,孙恋,男,2001/10/3,1.76,东13舍233
2633,09038720,黄俊杰,女,2003/5/9,1.63,东22舍634
2634,07049777,雷峻伟,男,2001/7/2,1.81,东13舍233
2635,03023562,黎日东,女,2004/4/25,1.65,东22舍634
2636,02095805,李志昊,男,2001/4/23,1.88,东4舍225
2637,01032071,李可,男,2004/8/31,1.71,东4舍225
2638,09057848,崔旭正,女,2001/3/31,1.75,东22舍634
2639,06031825,王凯盛,男,2005/3/7,1.75,东4舍225
2640,02070291,段佳宇,男,2003/9/5,1.72,东4舍225
2641,01087663,张雨欣,男,2003/8/15,1.83,东24舍327
2642,05052262,魏才譞,男,2004/9/25,1.74,东24舍327
2643,02017058,万拓航,男,2001/10/26,1.75,东24舍327
2644,08016854,王艺,女,2003/11/1,1.7,东22舍634
2645,06057289,"杨余恺
晨",男,2001/5/31,1.84,东24舍327
2646,08023138,朱轩毅,女,2001/10/24,1.62,西28舍210
2647,09036518,尧俊杰,男,2004/1/9,1.72,西27舍418
2648,03012962,戴勇,男,2005/9/15,1.78,西27舍418
2649,07038073,任予菲,女,2001/2/28,1.69,西28舍210
2650,07080705,杨智钦,男,2004/10/6,1.81,西27舍418
2651,03045740,李洪亮,女,2001/5/24,1.71,西28舍210
2652,05093601,张霜,女,2005/2/16,1.58,西28舍210
2653,08025464,秦青婷,男,2004/1/2,1.8,西27舍418
2654,03085029,夏翌阳,男,2004/8/27,1.84,西18舍433
2655,06014960,蔡昊,女,2003/9/12,1.58,东19舍722
2656,09060717,王钦源,男,2005/9/20,1.72,西18舍433
2657,07014147,杨筱培,男,2003/10/26,1.75,西18舍433
2658,05023888,李和静,女,2004/5/20,1.54,东19舍722
2659,05034561,甘梓琪,男,2003/3/8,1.8,西18舍433
2660,02015373,郑爱霞,男,2001/11/24,1.67,东28舍410
2661,09043079,熊澜,女,2004/1/27,1.62,东19舍722
2662,04035633,王蓁臻,女,2004/12/14,1.59,东19舍722
2663,08085310,陈世林,女,2004/6/25,1.59,东5舍232
2664,04080045,田甜,女,2005/1/23,1.66,东5舍232
2665,02046824,李演,男,2005/10/5,1.79,东28舍410
2666,01039507,樊子扬,女,2005/9/23,1.7,东5舍232
2667,02046697,姚心怡,男,2003/1/15,1.78,东28舍410
2668,09098892,孔诗瑞,女,2003/2/17,1.44,东5舍232
2669,02066383,罗海月,女,2002/3/1,1.58,东8舍404
2670,01040543,彭少波,女,2002/1/12,1.78,东8舍404
2671,05079762,刘培源,男,2003/11/4,1.83,东28舍410
2672,04079336,秦健雄,男,2005/4/3,1.7,西4舍213
2673,05041692,曹卫,男,2003/12/16,1.78,西4舍213
2674,09031290,高琪,女,2003/11/14,1.66,东8舍404
2675,01051162,任建宇,男,2004/2/29,1.84,西4舍213
2676,09066191,高圣杰,男,2004/8/29,1.63,西4舍213
2677,04037561,王明宇,女,2001/9/24,1.58,东8舍404
2678,02087334,王婉怡,男,2004/7/4,1.79,东23舍407
2679,03062025,罗皓昱,女,2002/3/24,1.77,西7舍204
2680,01044911,王怡,女,2005/9/2,1.52,西7舍204
2681,09066019,魏玉欣,女,2001/6/7,1.53,西7舍204
2682,09024740,罗旺,女,2004/8/22,1.73,西7舍204
2683,04039668,朱琳,男,2002/4/3,1.87,东23舍407
2684,01012526,伍帅,女,2005/8/30,1.55,西7舍236
2685,04013776,阳溯清,男,2005/12/26,1.75,东23舍407
2686,06023846,门金锋,女,2005/1/8,1.51,西7舍236
2687,04077878,余蓓蓓,男,2004/8/19,1.83,东23舍407
2688,03053920,杨飞,女,2003/10/20,1.73,西7舍236
2689,06037918,徐思琦,男,2004/6/8,1.77,东28舍730
2690,05026703,李春明,男,2003/11/12,1.82,东28舍730
2691,02034310,蔡昕怡,女,2004/12/24,1.75,西7舍236
2692,05070918,姜月,女,2001/3/10,1.65,西8舍524
2693,01077353,陈涵,女,2005/3/26,1.78,西8舍524
2694,07096048,祝传炉,女,2003/5/26,1.65,西8舍524
2695,02086425,江伟杰,男,2003/4/12,1.6,东28舍730
2696,02034859,李代民,女,2002/1/28,1.66,西8舍524
2697,05058428,陈泓霖,女,2003/11/29,1.6,东17舍307
2698,02046352,李鑫,女,2005/3/4,1.68,东17舍307
2699,07068454,茹祎龙,男,2002/11/5,1.67,东28舍730
2700,07098639,张佳雯,女,2001/4/23,1.65,东17舍307
2701,04018862,陈亮,女,2005/10/1,1.64,东17舍307
2702,03059417,徐磊,女,2004/2/17,1.71,东9舍325
2703,02036369,朱麒霖,男,2002/4/7,1.8,东28舍621
2704,06093364,张咸武,男,2002/6/30,1.69,东28舍621
2705,03097155,赵子清,男,2005/8/26,1.9,东28舍621
2706,01080517,张惠琦,男,2001/9/5,1.82,东28舍621
2707,01081042,苏泽霖,男,2002/9/6,1.89,东23舍202
2708,01017955,程露,男,2005/1/12,1.73,东23舍202
2709,08050811,梁钰茹,男,2003/6/27,1.79,东23舍202
2710,01031712,崔忆,女,2001/1/4,1.58,东9舍325
2711,07011129,傅俊超,男,2005/2/22,1.83,东23舍202
2712,03047432,李悦祺,男,2005/9/2,1.84,东24舍311
2713,02017226,钟世坤,男,2004/12/8,1.59,东24舍311
2714,08054935,潘福彬,男,2002/12/4,1.69,东24舍311
2715,05048802,胥鸿露,女,2003/11/27,1.71,东9舍325
2716,01058641,陈紫炀,男,2001/11/12,1.76,东24舍311
2717,06016889,吴璇,男,2001/9/22,1.62,东4舍430
2718,06061723,传军霖,男,2004/5/19,1.76,东4舍430
2719,09047796,邹净彤,女,2004/2/17,1.71,东9舍325
2720,02090987,谢吉天,男,2001/5/4,1.72,东4舍430
2721,08040399,吴乐欣,女,2003/5/26,1.66,西30舍310
2722,05045582,梁铭彦,男,2003/10/1,1.89,东4舍430
2723,04012843,朱星宇,男,2002/7/30,1.73,西27舍222
2724,02038259,杨洋,女,2002/4/21,1.63,西30舍310
2725,07087109,姚晨涛,男,2001/11/6,1.75,西27舍222
2726,05083980,陈蕾,女,2001/4/14,1.76,西30舍310
2727,08055268,徐高杰,男,2005/11/14,1.74,西27舍222
2728,03096646,刘莹,女,2004/3/27,1.74,西30舍310
2729,02065791,刘议泽,女,2003/8/28,1.61,东15舍510
2730,04062120,朱鹏程,女,2005/9/4,1.71,东15舍510
2731,08064908,杨继涵,女,2001/9/27,1.76,东15舍510
2732,07049822,沈怡然,女,2002/5/29,1.8,东15舍510
2733,09092355,王江凌,女,2005/4/9,1.59,西28舍404
2734,07026734,吴善静,女,2005/5/19,1.52,西28舍404
2735,05090067,王文昌,男,2002/9/20,1.78,西27舍222
2736,08082779,吴洁,男,2004/12/30,1.69,东24舍233
2737,02066962,陆明珠,女,2003/6/2,1.64,西28舍404
2738,05091951,王扬帆,女,2004/2/29,1.63,西28舍404
2739,07045678,姜诲名,女,2003/9/16,1.64,东9舍207
2740,08046465,罗吉润,男,2001/4/22,1.79,东24舍233
2741,03090269,应鸣峻,女,2005/2/6,1.68,东9舍207
2742,05011830,石山川,女,2004/2/2,1.72,东9舍207
2743,07088206,王辰烨,女,2002/3/18,1.67,东9舍207
2744,01029940,张航熙,男,2005/11/12,1.69,东24舍233
2745,01052191,李秋然,女,2005/12/12,1.7,东14舍427
2746,06032298,韦雯雯,男,2001/7/14,1.79,东24舍233
2747,09075446,张瑞,男,2005/8/26,1.73,东27舍334
2748,02093585,万明,女,2001/7/23,1.62,东14舍427
2749,01096310,罗曼,男,2003/12/22,1.73,东27舍334
2750,02099522,张子健,男,2002/1/17,1.75,东27舍334
2751,01079306,代芸芸,女,2005/9/2,1.7,东14舍427
2752,04065124,曾炎佳,男,2003/2/6,1.73,东27舍334
2753,08050537,杨文莉,女,2003/3/25,1.74,东14舍427
2754,09080121,蒋琴,男,2003/6/20,1.6,东25舍315
2755,05061554,彭尧,男,2004/10/14,1.81,东25舍315
2756,09041508,程顺龙,男,2002/3/29,1.88,东25舍315
2757,01025999,余俊杰,男,2004/3/20,1.76,东25舍315
2758,03051098,韦舟扬,女,2002/8/11,1.42,西20舍511
2759,01080050,周文强,女,2002/5/6,1.59,西20舍511
2760,07096187,艾懿卓,女,2004/6/3,1.57,西20舍511
2761,06062554,李雅婷,女,2001/1/30,1.61,西20舍511
2762,05019703,缪国栋,男,2003/8/7,1.85,西25舍510
2763,01044455,巩凤娇,男,2003/1/18,1.8,西25舍510
2764,09088351,刘艳琼,男,2004/8/20,1.69,西25舍510
2765,01035245,宾思航,女,2002/7/12,1.68,西16舍325
2766,04092874,唐晓乐,男,2002/11/27,1.58,西25舍510
2767,02088039,黄鸣,男,2004/4/3,1.71,西5舍221
2768,08010805,王志斌,男,2004/5/23,1.82,西5舍221
2769,06052996,马天培,女,2002/2/23,1.81,西16舍325
2770,09094219,高炳杰,女,2004/9/23,1.76,西16舍325
2771,07051525,许博深,男,2005/2/3,1.71,西5舍221
2772,03055014,王奕文,女,2002/3/27,1.62,西16舍325
2773,07095296,黄宇晨,男,2002/12/18,1.82,西5舍221
2774,08034076,余广宇,男,2005/11/7,1.69,东18舍603
2775,08021972,李璐,男,2005/9/7,1.75,东18舍603
2776,09091881,何言基,女,2002/6/26,1.7,东19舍728
2777,07013234,张昌硕,男,2002/7/13,1.76,东18舍603
2778,05047426,胡斯严,男,2002/9/22,1.71,东18舍603
2779,03046941,邹长杰,男,2003/3/3,1.74,东3舍708
2780,01055104,张杰瑞,男,2002/7/5,1.67,东3舍708
2781,01090460,白云帆,女,2003/2/13,1.8,东19舍728
2782,06062645,杜佳林,男,2004/6/5,1.75,东3舍708
2783,09024993,张雯昕,女,2002/10/31,1.61,东19舍728
2784,01081478,王渊惠,男,2002/9/18,1.68,东3舍708
2785,07038427,匡志鹏,男,2002/2/10,1.77,东27舍536
2786,02048923,程淑敏,男,2002/7/3,1.78,东27舍536
2787,09074458,唐佳亿,女,2005/11/18,1.57,东19舍728
2788,09060164,王铭熙,男,2002/7/14,1.76,东27舍536
2789,09088794,邓佳佳,男,2004/10/29,1.81,东27舍536
2790,08026504,黄天赐,男,2002/1/31,1.88,东3舍426
2791,02076062,夏越俊,女,2005/5/23,1.62,西10舍639
2792,08023587,罗娅,男,2003/4/13,1.79,东3舍426
2793,02088765,谭志伟,女,2004/9/18,1.65,西10舍639
2794,07082235,叶树桥,男,2005/2/27,1.72,东3舍426
2795,07020731,熊洁,男,2001/5/7,1.76,东3舍426
2796,03080340,杨涛,男,2002/5/17,1.75,西4舍501
2797,03039412,余洛,男,2004/3/24,1.71,西4舍501
2798,03045664,徐永康,男,2005/1/13,1.81,西4舍501
2799,09038100,田颖,女,2002/1/30,1.7,西10舍639
2800,02053724,夏平,女,2005/8/4,1.61,西10舍639
2801,04044859,侯郡任,女,2004/12/1,1.67,西3舍406
2802,05021801,卢仁义,男,2003/8/5,1.72,西4舍501
2803,01030495,王婧,男,2001/4/10,1.86,西19舍240
2804,02062601,宁颖聪,男,2003/12/26,1.65,西19舍240
2805,07077401,罗亚,女,2001/3/18,1.75,西3舍406
2806,09064346,仵庆熹,男,2002/4/8,1.81,西19舍240
2807,07022827,宋庆康,女,2004/8/12,1.54,西3舍406
2808,07032185,祝泳琪,男,2002/1/20,1.81,西19舍240
2809,05058764,解思雨,男,2004/1/22,1.72,东13舍423
2810,05080755,孙璐瑶,女,2005/11/17,1.77,西3舍406
2811,06026555,何育琳,男,2002/5/19,1.62,东13舍423
2812,06098751,王又劼,女,2004/4/4,1.69,东8舍216
2813,03066720,涂雨歆,女,2004/12/13,1.75,东8舍216
2814,01031372,濮川苘,女,2004/12/19,1.81,东8舍216
2815,09060904,卢治轩,男,2003/8/11,1.73,东13舍423
2816,03012767,王一凡,女,2003/2/18,1.63,东8舍216
2817,07045159,徐翔宇,男,2002/12/27,1.88,东13舍423
2818,06099548,付寒雪,男,2005/10/29,1.61,西13舍208
2819,07071638,刘瑶,男,2002/10/26,1.65,西13舍208
2820,01061051,郑洪明,男,2004/8/19,1.81,西13舍208
2821,07026660,邓凡,女,2004/5/24,1.61,东19舍326
2822,01014458,崔佳,男,2002/7/29,1.61,西13舍208
2823,02079665,李宣宣,女,2005/3/27,1.49,东19舍326
2824,09019939,张樱琼,女,2003/12/7,1.63,东19舍326
2825,09021293,罗魏男,男,2002/10/7,1.7,东3舍733
2826,06081322,陈炳阳,女,2005/11/27,1.53,东19舍326
2827,02046125,宋颖,男,2005/3/31,1.83,东3舍733
2828,07091278,汤孟洁,女,2005/6/19,1.67,西28舍630
2829,08025348,刘芊,女,2001/8/3,1.68,西28舍630
2830,06034903,周敏,女,2005/11/4,1.67,西28舍630
2831,09093928,唐琳哲,女,2004/7/26,1.62,西28舍630
2832,08098274,兰嘉炜,男,2002/8/26,1.68,东3舍733
2833,08099186,寇玉涓,女,2004/1/22,1.66,东29舍514
2834,09079938,周晋,女,2001/12/7,1.66,东29舍514
2835,02010151,袁泉,男,2002/11/21,1.89,东3舍733
2836,09030191,王政尧,女,2004/4/28,1.73,东29舍514
2837,02054873,舒家辉,男,2001/12/8,1.72,东16舍720
2838,08067037,刘祥,男,2004/5/14,1.59,东16舍720
2839,04080754,何映菊,男,2004/3/15,1.76,东16舍720
2840,07056744,杜海燕,女,2002/2/23,1.64,东29舍514
2841,03034940,张学蕊,女,2004/7/20,1.51,东22舍537
2842,08082732,严之信,男,2005/12/12,1.74,东16舍720
2843,07070635,田国湘,男,2001/10/25,1.89,东4舍518
2844,09075670,坤小龙,男,2003/11/16,1.68,东4舍518
2845,02046136,黄佳伟,女,2004/4/15,1.62,东22舍537
2846,02088684,鲍箴哲,女,2003/9/27,1.62,东22舍537
2847,07010772,李邶桁,女,2005/11/7,1.76,东22舍537
2848,06058963,张可心,女,2001/6/17,1.62,西24舍311
2849,04015818,简恒辉,男,2005/3/20,1.69,东4舍518
2850,07061314,徐嗣哲,男,2004/12/18,1.78,东4舍518
2851,04070531,叶奎成,女,2004/7/24,1.63,西24舍311
2852,07087195,潘思远,女,2002/5/1,1.73,西24舍311
2853,07041273,王梓旭,男,2002/9/28,1.74,东25舍702
2854,09015454,陈诺,男,2003/9/1,1.74,东25舍702
2855,03018470,田可望,男,2004/8/12,1.81,东25舍702
2856,06033828,丰日上,男,2002/1/13,1.74,东25舍702
2857,03016017,许宸基,女,2003/3/3,1.88,西24舍311
2858,08071131,杨东旭,女,2004/12/16,1.62,西24舍416
2859,01091697,吴昊,男,2005/1/12,1.68,东23舍218
2860,01067623,潘亮,男,2002/8/5,1.7,东23舍218
2861,02030034,尹昊阳,女,2003/8/25,1.75,西24舍416
2862,04032281,罗浩文,男,2001/11/2,1.76,东23舍218
2863,05062754,李浩源,女,2002/2/20,1.77,西24舍416
2864,08097652,冯玉,男,2004/8/20,1.74,东23舍218
2865,01031906,吕闻龙,女,2003/3/19,1.56,西24舍416
2866,02082048,懂欢宁,女,2005/9/19,1.61,东22舍325
2867,05055131,何冰鑫,男,2002/7/17,1.8,西6舍224
2868,08014360,兰宇田,女,2004/4/1,1.58,东22舍325
2869,04089919,陈骥堃,女,2004/5/2,1.54,东22舍325
2870,09068925,喻磊,女,2002/10/23,1.62,东22舍325
2871,02040442,毛溢为,男,2005/11/9,1.84,西6舍224
2872,04045573,叶轶淳,男,2001/1/2,1.74,西6舍224
2873,04088894,王晨露,男,2003/4/30,1.79,西6舍224
2874,08064373,邹卓航,女,2001/3/13,1.64,东10舍331
2875,08083678,邓卓立,男,2005/2/12,2,东27舍240
2876,04086871,吴禛伟,男,2003/1/4,1.81,东27舍240
2877,05059632,刘家豪,男,2002/10/24,1.71,东27舍240
2878,08051870,刘凌,男,2003/3/9,1.69,东27舍240
2879,08020943,姚宇标,男,2002/3/27,1.8,东28舍331
2880,05058724,徐佳萌,男,2001/4/30,1.64,东28舍331
2881,03080347,黄一丁,女,2005/2/6,1.56,东10舍331
2882,06041147,张文静,男,2002/11/27,1.73,东28舍331
2883,07074746,赵睿凌,女,2004/11/25,1.68,东10舍331
2884,01059584,袁子傲,女,2001/10/3,1.74,东10舍331
2885,07044255,张中源,男,2002/12/6,1.57,东28舍331
2886,04095557,陈方奕,男,2004/12/12,1.7,西17舍724
2887,09059998,朱硕,女,2004/9/29,1.8,西8舍713
2888,06058676,卢豪杰,男,2004/10/6,1.78,西17舍724
2889,05040567,李欣宇,女,2005/8/10,1.66,西8舍713
2890,02056637,邱义敏,女,2003/9/28,1.68,西8舍713
2891,06010677,徐鑫,女,2005/7/3,1.58,西8舍713
2892,08052101,梁智源,女,2001/1/27,1.71,东11舍627
2893,07019772,张海兰,男,2005/8/12,1.58,西17舍724
